"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",6.661,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",8.158,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",7.87,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",7.715,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",7.923,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",8.181,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",8.685,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",8.221,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",8.128,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",6.857,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",8.425,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",9.151,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",8.763,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",9.27,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",9.408,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",9.475,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",8.919,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",9.234,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",9.3,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",9.362,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",9.425,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",9.49,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",9.552,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",9.615,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",9.679,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",9.741,"
"OECD,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",9.805,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1990"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1991"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1992"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1993"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1994"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1995"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1996"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1997"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1998"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""1999"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2000"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2001"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2002"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2003"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2004"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2005"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2006"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2007"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2008"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2009"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2010"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2011"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2012"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2013"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2014"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2015"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2016"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2017"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2018"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2019"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2020"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2021"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2022"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2023"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2024"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2025"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2026"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2027"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2028"",0,"
"GBR,""CROPYIELD"",""MAIZE"",""TONNE_HA"",""A"",""2029"",0,"
